geography,category,activity,labeling,supplier,unit,factor_year,factor_value,factor_unit,source,source_detail,scope
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"FACTOR ENERGÍA, S.A.",kWh,2023,0.259,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"FACTOR ENERGÍA, S.A.",kWh,2024,0.275,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"FACTOR ENERGÍA, S.A.",kWh,2025,0.256,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"FASTLIGHT, S.L.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,FENIE ENERGIA SA,kWh,2022,0.267,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,FENIE ENERGIA SA,kWh,2023,0.25,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,FENIE ENERGIA SA,kWh,2024,0.28,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,FENIE ENERGIA SA,kWh,2025,0.25,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"FOENER ENERGÍA, S.L",kWh,2022,0.272,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"FOENER ENERGÍA, S.L",kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"FOENER ENERGÍA, S.L",kWh,2024,0.279,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"FOENER ENERGÍA, S.L",kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,FORTIA ENERGIA S.L.,kWh,2022,0.272,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,FORTIA ENERGIA S.L.,kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,FORTIA ENERGIA S.L.,kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,FORTIA ENERGIA S.L.,kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,FOX ENERGÍA S.A,kWh,2022,0.27,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,FOX ENERGÍA S.A,kWh,2023,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,FOX ENERGÍA S.A,kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,FOX ENERGÍA S.A,kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GALP ENERGÍA ESPAÑA, S.A.U.",kWh,2022,0.273,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GALP ENERGÍA ESPAÑA, S.A.U.",kWh,2023,0.259,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GALP ENERGÍA ESPAÑA, S.A.U.",kWh,2024,0.282,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GALP ENERGÍA ESPAÑA, S.A.U.",kWh,2025,0.257,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GARCIA MUNTE ENERGIA, S.L",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GAS NATURAL COMERCIALIZADORA SA,kWh,2022,0.262,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GAS NATURAL COMERCIALIZADORA SA,kWh,2023,0.249,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GAS NATURAL COMERCIALIZADORA SA,kWh,2024,0.265,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GAS NATURAL COMERCIALIZADORA SA,kWh,2025,0.237,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GASELEC DIVERSIFICACIÓN S.L.,kWh,2022,0.273,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GASELEC DIVERSIFICACIÓN S.L.,kWh,2023,0.259,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GASELEC DIVERSIFICACIÓN S.L.,kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GASELEC DIVERSIFICACIÓN S.L.,kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GASILUZ ECO ENERCIA S.L.,kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GASILUZ ECO ENERCIA S.L.,kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GEO ALTERNATIVA S.L.,kWh,2022,0.273,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GEO ALTERNATIVA S.L.,kWh,2023,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GEO ALTERNATIVA S.L.,kWh,2024,0.278,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GEO ALTERNATIVA S.L.,kWh,2025,0.257,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GERENTA ENERGÍA, S.L.U.",kWh,2022,0.191,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GERENTA ENERGÍA, S.L.U.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GESTERNOVA, S.A",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GESTERNOVA, S.A",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GESTERNOVA, S.A",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GESTERNOVA, S.A",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GESTINER INGENIEROS, S.L.",kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GLOBAL BIOSFERA PROTEC S.L,kWh,2023,0.254,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GLOBAL BIOSFERA PROTEC S.L,kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GLOBAL BIOSFERA PROTEC S.L,kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GLOBELIGHT ENERGY S.L,kWh,2023,0.254,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GLOBELIGHT ENERGY S.L,kWh,2024,0.282,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,GLOBELIGHT ENERGY S.L,kWh,2025,0.257,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GREENING SMART ENERGY, S.L.",kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"GREENING SMART ENERGY, S.L.",kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"HAFESA MOBILITY ELC, S.L.",kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,HANWHA ENERGY RETAIL SPAIN SL,kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,HANWHA ENERGY RETAIL SPAIN SL,kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,HANWHA ENERGY RETAIL SPAIN SL,kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"HELIOELEC ENERGIA ELECTRICA, S.L.",kWh,2022,0.273,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"HELIOELEC ENERGIA ELECTRICA, S.L.",kWh,2023,0.222,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"HELIOELEC ENERGIA ELECTRICA, S.L.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"HIDROELÉCTRICA DEL VALIRA, S.L.",kWh,2022,0.273,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"HIDROELÉCTRICA DEL VALIRA, S.L.",kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"HIDROELÉCTRICA DEL VALIRA, S.L.",kWh,2024,0.245,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"HIDROELÉCTRICA DEL VALIRA, S.L.",kWh,2025,0.216,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"HOLALUZ-CLIDOM, S.A",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"HOLALUZ-CLIDOM, S.A",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"IBERDROLA CLIENTES, S.A.U.",kWh,2022,0.27,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"IBERDROLA CLIENTES, S.A.U.",kWh,2023,0.241,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"IBERDROLA CLIENTES, S.A.U.",kWh,2024,0.275,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"IBERDROLA CLIENTES, S.A.U.",kWh,2025,0.251,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"IBERDROLA SERVICIOS ENERGETICOS, S.A.U.",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"IBERDROLA SERVICIOS ENERGETICOS, S.A.U.",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"IBERDROLA SERVICIOS ENERGETICOS, S.A.U.",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"IBERDROLA SERVICIOS ENERGETICOS, S.A.U.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"IBERELECTRICA COMERCIALIZADORA, SL",kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"IBERELECTRICA COMERCIALIZADORA, SL",kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,IM3 ENERGIA SL,kWh,2023,0.252,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,IM3 ENERGIA SL,kWh,2024,0.273,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,IM3 ENERGIA SL,kWh,2025,0.225,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,INDEXO ENERGIA SL,kWh,2023,0.233,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,INDEXO ENERGIA SL,kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,INDEXO ENERGIA SL,kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,INER ENERGIA CASTILLA LA MANCHA SL,kWh,2022,0.27,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,INER ENERGIA CASTILLA LA MANCHA SL,kWh,2023,0.257,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,INER ENERGIA CASTILLA LA MANCHA SL,kWh,2024,0.278,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,INER ENERGIA CASTILLA LA MANCHA SL,kWh,2025,0.254,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"INER EUSKADI, S.L.",kWh,2022,0.266,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"INER EUSKADI, S.L.",kWh,2023,0.234,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"INER EUSKADI, S.L.",kWh,2024,0.274,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
