category,factor_id,geography,iso3,subcategory,activity,variant,technology_fuel_material,destination_origin_supplier,input_unit,activity_year,activity_year_scope,factor_year,factor_value,factor_unit,temporal_type,factor_version,source,source_detail,source_url,is_temporal_fallback,is_geographic_proxy,quality_status,notes,source_workbook,source_sheet
Residuos,RES_4699B4F4C1AF19,España,,Aparatos eléctricos y electrónicos (RAEE),Discos duros,,,Combustión / Incineración (recuperación de energía),kg,2025,,2025,0.00468568,kgCO2e/kg,ANNUAL,,DEFRA,source_row=246,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_43EDC4986AA4EC,España,,Aparatos eléctricos y electrónicos (RAEE),Discos duros,,,Combustión / Incineración (recuperación de energía),kg,2026,,2026,0.00465358,kgCO2e/kg,ANNUAL,,DEFRA,source_row=246,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_088A0958579C62,España,,Aparatos eléctricos y electrónicos (RAEE),Discos duros,,,Vertedero,kg,2022,,2022,0.00888327131782946,kgCO2e/kg,ANNUAL,,DEFRA,source_row=247,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_208BA3392FAC19,España,,Aparatos eléctricos y electrónicos (RAEE),Discos duros,,,Vertedero,kg,2023,,2023,0.00888413013162686,kgCO2e/kg,ANNUAL,,DEFRA,source_row=247,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_1F82B83DC4EFCC,España,,Aparatos eléctricos y electrónicos (RAEE),Discos duros,,,Vertedero,kg,2024,,2024,0.00888386,kgCO2e/kg,ANNUAL,,DEFRA,source_row=247,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_707753487C0302,España,,Aparatos eléctricos y electrónicos (RAEE),Discos duros,,,Vertedero,kg,2025,,2025,0.00898311,kgCO2e/kg,ANNUAL,,DEFRA,source_row=247,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_DA4BC6CDBB4E78,España,,Aparatos eléctricos y electrónicos (RAEE),Discos duros,,,Vertedero,kg,2026,,2026,0.00900687,kgCO2e/kg,ANNUAL,,DEFRA,source_row=247,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_1A6BD7CB3AC07F,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Compostaje,kg,2022,,,0.22506,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=250,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_81133C870A59FE,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Compostaje,kg,2023,,,0.22506,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=250,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_93D362EA2CCAEE,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Compostaje,kg,2024,,,0.22506,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=250,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_1F406103CCA269,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Compostaje,kg,2025,,,0.22506,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=250,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_3B1F454F6F18AD,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Compostaje,kg,2026,,,0.22506,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=250,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_E8F993891A084A,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Recuperación de tejidos y órganos animales,kg,2022,,,0.14911,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=251,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_73BABF2A79F232,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Recuperación de tejidos y órganos animales,kg,2023,,,0.14911,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=251,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_1F4EECDD7E0D8B,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Recuperación de tejidos y órganos animales,kg,2024,,,0.14911,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=251,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_46335177F872FD,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Recuperación de tejidos y órganos animales,kg,2025,,,0.14911,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=251,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_9BB657AB0F85ED,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Recuperación de tejidos y órganos animales,kg,2026,,,0.14911,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=251,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_9F2A14511179BA,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Recuperación de productos alimenticios,kg,2022,,,0.02894,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=252,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_C2E0CAFD16468D,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Recuperación de productos alimenticios,kg,2023,,,0.02894,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=252,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_B216581134A059,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Recuperación de productos alimenticios,kg,2024,,,0.02894,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=252,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_B329C7526ED5B6,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Recuperación de productos alimenticios,kg,2025,,,0.02894,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=252,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_089DCC3C3D3782,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Recuperación de productos alimenticios,kg,2026,,,0.02894,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=252,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_291C2E04F1C1B6,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Tratamiento específico,kg,2022,,,0.15814,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=253,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_AAB84542358E16,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Tratamiento específico,kg,2023,,,0.15814,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=253,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_55AB6401FC1ABB,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Tratamiento específico,kg,2024,,,0.15814,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=253,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_2DF477759570F2,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Tratamiento específico,kg,2025,,,0.15814,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=253,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_361CA3E5558519,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Tratamiento específico,kg,2026,,,0.15814,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=253,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_B4ACCED0CC1E3D,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Valorización mediante proceso anaerobio,kg,2022,,,0.15436,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=254,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_F7E40CBCC82DEC,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Valorización mediante proceso anaerobio,kg,2023,,,0.15436,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=254,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_B26E81A62758DE,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Valorización mediante proceso anaerobio,kg,2024,,,0.15436,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=254,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_A8C5CBFBA7DC8E,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Valorización mediante proceso anaerobio,kg,2025,,,0.15436,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=254,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_2AFABA50F2A787,España,,Residuos animales y de productos alimenticios mezclados,Aceite de cocinado de catering,,,Valorización mediante proceso anaerobio,kg,2026,,,0.15436,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=254,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_3A8E88CA3DEDE5,España,,Residuos químicos (peligrosos),Imprimación,,,Tratamiento físico-químico y biológico,kg,2022,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=256,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_FB732560655B7D,España,,Residuos químicos (peligrosos),Imprimación,,,Tratamiento físico-químico y biológico,kg,2023,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=256,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_CC498332EC4C62,España,,Residuos químicos (peligrosos),Imprimación,,,Tratamiento físico-químico y biológico,kg,2024,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=256,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_C12FE6285564FE,España,,Residuos químicos (peligrosos),Imprimación,,,Tratamiento físico-químico y biológico,kg,2025,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=256,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_2726D487215C49,España,,Residuos químicos (peligrosos),Imprimación,,,Tratamiento físico-químico y biológico,kg,2026,,,0.03851,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=256,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_38A7F4BAA73A89,España,,Residuos químicos (peligrosos),Imprimación,,,Tratamiento por evaporación,kg,2022,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=257,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_743C39F923B902,España,,Residuos químicos (peligrosos),Imprimación,,,Tratamiento por evaporación,kg,2023,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=257,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_EE18131CD762F6,España,,Residuos químicos (peligrosos),Imprimación,,,Tratamiento por evaporación,kg,2024,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=257,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_DE84C4A519B4AF,España,,Residuos químicos (peligrosos),Imprimación,,,Tratamiento por evaporación,kg,2025,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=257,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_7830051CDCD928,España,,Residuos químicos (peligrosos),Imprimación,,,Tratamiento por evaporación,kg,2026,,,0.167,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=257,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_351B7D4BD2B1D3,España,,Residuos químicos (peligrosos),Imprimación,,,"Recuperación, regeneración y reutilización de envases",kg,2022,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=258,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_F25DD7736EF6FE,España,,Residuos químicos (peligrosos),Imprimación,,,"Recuperación, regeneración y reutilización de envases",kg,2023,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=258,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_87834CD89907B3,España,,Residuos químicos (peligrosos),Imprimación,,,"Recuperación, regeneración y reutilización de envases",kg,2024,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=258,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_F3AFC89177D3AE,España,,Residuos químicos (peligrosos),Imprimación,,,"Recuperación, regeneración y reutilización de envases",kg,2025,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=258,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_E49B31ADB1150F,España,,Residuos químicos (peligrosos),Imprimación,,,"Recuperación, regeneración y reutilización de envases",kg,2026,,,0.13926,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=258,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_BE714A9F0BA869,España,,Residuos químicos (peligrosos),Imprimación,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2022,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=259,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_42C710713496FE,España,,Residuos químicos (peligrosos),Imprimación,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2023,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=259,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_881BFEDFABA13E,España,,Residuos químicos (peligrosos),Imprimación,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2024,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=259,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_CDA84F83E77336,España,,Residuos químicos (peligrosos),Imprimación,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2025,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=259,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_B34742605D6E06,España,,Residuos químicos (peligrosos),Imprimación,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2026,,,0.22542,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=259,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_C1BA546E5FE0E8,España,,Residuos químicos (peligrosos),Imprimación,,,Incineración de residuos no halogenados,kg,2022,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=260,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_B4F96AAE7B2E76,España,,Residuos químicos (peligrosos),Imprimación,,,Incineración de residuos no halogenados,kg,2023,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=260,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_3B102A674094C7,España,,Residuos químicos (peligrosos),Imprimación,,,Incineración de residuos no halogenados,kg,2024,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=260,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_BCF86B3FA55C0B,España,,Residuos químicos (peligrosos),Imprimación,,,Incineración de residuos no halogenados,kg,2025,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=260,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_CDB27EF341BD87,España,,Residuos químicos (peligrosos),Imprimación,,,Incineración de residuos no halogenados,kg,2026,,,0.53635,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=260,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_178018599E1A14,España,,Residuos químicos (peligrosos),Imprimación,,,Regeneración de disolventes,kg,2022,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=261,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_19A73D24008679,España,,Residuos químicos (peligrosos),Imprimación,,,Regeneración de disolventes,kg,2023,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=261,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_227D771AFA96FD,España,,Residuos químicos (peligrosos),Imprimación,,,Regeneración de disolventes,kg,2024,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=261,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_92C9796DB6822D,España,,Residuos químicos (peligrosos),Imprimación,,,Regeneración de disolventes,kg,2025,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=261,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_BB30E4DFA160CC,España,,Residuos químicos (peligrosos),Imprimación,,,Regeneración de disolventes,kg,2026,,,0.30311,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=261,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_A369493AE362DC,España,,Residuos plásticos,Cintas LTO,,,Reciclaje de plásticos,kg,2022,,,0.07791,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=263,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_F640FEDC052751,España,,Residuos plásticos,Cintas LTO,,,Reciclaje de plásticos,kg,2023,,,0.07791,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=263,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_817B3A7BB23C61,España,,Residuos plásticos,Cintas LTO,,,Reciclaje de plásticos,kg,2024,,,0.07791,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=263,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_2DBC7065F05590,España,,Residuos plásticos,Cintas LTO,,,Reciclaje de plásticos,kg,2025,,,0.07791,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=263,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_D324374BFE6F92,España,,Residuos plásticos,Cintas LTO,,,Reciclaje de plásticos,kg,2026,,,0.07791,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=263,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_8AFCAD4CBC3B6C,España,,Residuos plásticos,Cintas LTO,,,Gestión a través de un Centro de Recogida y Transferencia,kg,2022,,,0.10622,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=264,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
