category,factor_id,geography,iso3,subcategory,activity,variant,technology_fuel_material,destination_origin_supplier,input_unit,activity_year,activity_year_scope,factor_year,factor_value,factor_unit,temporal_type,factor_version,source,source_detail,source_url,is_temporal_fallback,is_geographic_proxy,quality_status,notes,source_workbook,source_sheet
Materiales y productos,MAT_58AEA8FE8AAF2B,TODOS,,"Pilas, baterías","Pilas, baterías",Pila/batería de Ion de litio,,Producción de materia prima,kg,2025,,2025,6.308,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PILAS Y BATERÍAS_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PILAS BATERÍAS_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_5673F48E7CA7CA,TODOS,,"Pilas, baterías","Pilas, baterías",Pila/batería de Ion de litio,,Producción de materia prima,kg,2026,,,6.308,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,CATEGORÍA MATERIALES Y PRODUCTOS_PILAS Y BATERÍAS_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PILAS BATERÍAS_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_B3DDA160B56A7E,TODOS,,"Pilas, baterías","Pilas, baterías",Batería NiMh,,Producción de materia prima,kg,2022,,2022,28.38,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PILAS Y BATERÍAS_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PILAS BATERÍAS_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_0CCCB649CAD8A3,TODOS,,"Pilas, baterías","Pilas, baterías",Batería NiMh,,Producción de materia prima,kg,2023,,2023,28.38,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PILAS Y BATERÍAS_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PILAS BATERÍAS_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_9EAF3AA40FDA05,TODOS,,"Pilas, baterías","Pilas, baterías",Batería NiMh,,Producción de materia prima,kg,2024,,2024,28.38,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PILAS Y BATERÍAS_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PILAS BATERÍAS_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_047C7319E29827,TODOS,,"Pilas, baterías","Pilas, baterías",Batería NiMh,,Producción de materia prima,kg,2025,,2025,28.38,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PILAS Y BATERÍAS_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PILAS BATERÍAS_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_2E50D122362F5F,TODOS,,"Pilas, baterías","Pilas, baterías",Batería NiMh,,Producción de materia prima,kg,2026,,,28.38,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,CATEGORÍA MATERIALES Y PRODUCTOS_PILAS Y BATERÍAS_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PILAS BATERÍAS_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_C6101D3B3B0564,TODOS,,Placas de yeso,Placas de yeso,,,Producción de materia prima,kg,2022,,2022,0.12005,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLACAS DE YESO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLACA YESO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_AA6C5E9F8B6E55,TODOS,,Placas de yeso,Placas de yeso,,,Producción de materia prima,kg,2023,,2023,0.12005,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLACAS DE YESO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLACA YESO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_ADFA46F1D93F8E,TODOS,,Placas de yeso,Placas de yeso,,,Producción de materia prima,kg,2024,,2024,0.12005,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLACAS DE YESO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLACA YESO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_D86836CC62DF1D,TODOS,,Placas de yeso,Placas de yeso,,,Producción de materia prima,kg,2025,,2025,0.12005,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLACAS DE YESO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLACA YESO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_0E79326114A4F7,TODOS,,Placas de yeso,Placas de yeso,,,Producción de materia prima,kg,2026,,,0.12005,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,CATEGORÍA MATERIALES Y PRODUCTOS_PLACAS DE YESO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLACA YESO_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_4B91C5B47648A0,TODOS,,Placas de yeso,Placas de yeso,,,Reciclado (Circuito cerrado),kg,2022,,2022,0.03217,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLACAS DE YESO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLACA YESO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_DCBA7CA403E804,TODOS,,Placas de yeso,Placas de yeso,,,Reciclado (Circuito cerrado),kg,2023,,2023,0.03217,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLACAS DE YESO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLACA YESO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_24F8A031FA05A6,TODOS,,Placas de yeso,Placas de yeso,,,Reciclado (Circuito cerrado),kg,2024,,2024,0.03217,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLACAS DE YESO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLACA YESO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_2031C1D896C2B2,TODOS,,Placas de yeso,Placas de yeso,,,Reciclado (Circuito cerrado),kg,2025,,2025,0.03217,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLACAS DE YESO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLACA YESO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_8BDACE659B3A01,TODOS,,Placas de yeso,Placas de yeso,,,Reciclado (Circuito cerrado),kg,2026,,,0.03217,kgCO2e/kg,VERSIONED,Versión de la fuente incluida en el fichero de origen,CATEGORÍA MATERIALES Y PRODUCTOS_PLACAS DE YESO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLACA YESO_FE · FE explícito,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_74598414AC465B,TODOS,,Plástico promedio,Plástico promedio,,,Producción de materia prima,kg,2022,,2022,3.10244850544029,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_FBF74349F90160,TODOS,,Plástico promedio,Plástico promedio,,,Producción de materia prima,kg,2023,,2023,3.16478049,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_A965D580BC6CBA,TODOS,,Plástico promedio,Plástico promedio,,,Producción de materia prima,kg,2024,,2024,3.17249932,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_90DC0507055004,TODOS,,Plástico promedio,Plástico promedio,,,Producción de materia prima,kg,2025,,2025,3.1705068,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_EB0B42168F599A,TODOS,,Plástico promedio,Plástico promedio,,,Producción de materia prima,kg,2026,,2026,3.1705068,kgCO2e/kg,ANNUAL,DEFRA 2026,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,DEFRA 2026 exacto; se corrige la cabecera temporal de la referencia.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_FACD0F8B17F0CF,TODOS,,Plástico promedio,Plástico promedio,,,Reciclado (Circuito cerrado),kg,2022,,2022,2.32222424901884,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_9E07D6B567AEE1,TODOS,,Plástico promedio,Plástico promedio,,,Reciclado (Circuito cerrado),kg,2023,,2023,1.56638638,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_54D60B6D023618,TODOS,,Plástico promedio,Plástico promedio,,,Reciclado (Circuito cerrado),kg,2024,,2024,1.57539106,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_9CC147A2EDFA73,TODOS,,Plástico promedio,Plástico promedio,,,Reciclado (Circuito cerrado),kg,2025,,2025,1.57306661,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_32DFC7D6C96505,TODOS,,Plástico promedio,Plástico promedio,,,Reciclado (Circuito cerrado),kg,2026,,2026,1.57306661,kgCO2e/kg,ANNUAL,DEFRA 2026,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,DEFRA 2026 exacto; se corrige la cabecera temporal de la referencia.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_9CD0B9619B62F2,TODOS,,Película de plástico promedio,Película de plástico promedio,,,Producción de materia prima,kg,2022,,2022,2.56025566134535,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_DDE85F6EFD1FAD,TODOS,,Película de plástico promedio,Película de plástico promedio,,,Producción de materia prima,kg,2023,,2023,2.91046529,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_779D9DDA1E1474,TODOS,,Película de plástico promedio,Película de plástico promedio,,,Producción de materia prima,kg,2024,,2024,2.91650513,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_15F64F8A4353E0,TODOS,,Película de plástico promedio,Película de plástico promedio,,,Producción de materia prima,kg,2025,,2025,2.91494602,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_E3303BE2B122CA,TODOS,,Película de plástico promedio,Película de plástico promedio,,,Producción de materia prima,kg,2026,,2026,2.91494602,kgCO2e/kg,ANNUAL,DEFRA 2026,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,DEFRA 2026 exacto; se corrige la cabecera temporal de la referencia.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_8233A81F4D69B0,TODOS,,Película de plástico promedio,Película de plástico promedio,,,Reciclado (Circuito cerrado),kg,2022,,2022,1.89070135431747,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_E538E4A7F10E4F,TODOS,,Película de plástico promedio,Película de plástico promedio,,,Reciclado (Circuito cerrado),kg,2023,,2023,1.09458257,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_0959889B09DFBB,TODOS,,Película de plástico promedio,Película de plástico promedio,,,Reciclado (Circuito cerrado),kg,2024,,2024,1.10356537,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_DEF39914656408,TODOS,,Película de plástico promedio,Película de plástico promedio,,,Reciclado (Circuito cerrado),kg,2025,,2025,1.10124657,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_B92D18594DBEC5,TODOS,,Película de plástico promedio,Película de plástico promedio,,,Reciclado (Circuito cerrado),kg,2026,,2026,1.10124657,kgCO2e/kg,ANNUAL,DEFRA 2026,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,DEFRA 2026 exacto; se corrige la cabecera temporal de la referencia.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_D4C1EEFCFF26DD,TODOS,,Plástico rígido promedio,Plástico rígido promedio,,,Producción de materia prima,kg,2022,,2022,3.26392201539022,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_A389A8A8A38822,TODOS,,Plástico rígido promedio,Plástico rígido promedio,,,Producción de materia prima,kg,2023,,2023,3.34530837,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_DC2B8DA571D7BB,TODOS,,Plástico rígido promedio,Plástico rígido promedio,,,Producción de materia prima,kg,2024,,2024,3.35428062,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_F317449C14415F,TODOS,,Plástico rígido promedio,Plástico rígido promedio,,,Producción de materia prima,kg,2025,,2025,3.35196455,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_E3746BDFC34C51,TODOS,,Plástico rígido promedio,Plástico rígido promedio,,,Producción de materia prima,kg,2026,,2026,3.35196455,kgCO2e/kg,ANNUAL,DEFRA 2026,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,DEFRA 2026 exacto; se corrige la cabecera temporal de la referencia.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_5396BC463A4DD1,TODOS,,Plástico rígido promedio,Plástico rígido promedio,,,Reciclado (Circuito cerrado),kg,2022,,2022,2.74409247671862,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_0BEE9990056AB5,TODOS,,Plástico rígido promedio,Plástico rígido promedio,,,Reciclado (Circuito cerrado),kg,2023,,2023,1.90670384,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_3272FFB9F935DC,TODOS,,Plástico rígido promedio,Plástico rígido promedio,,,Reciclado (Circuito cerrado),kg,2024,,2024,1.91572549,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_45AA074AEF4D3E,TODOS,,Plástico rígido promedio,Plástico rígido promedio,,,Reciclado (Circuito cerrado),kg,2025,,2025,1.91339666,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_D431E2A1B5C05C,TODOS,,Plástico rígido promedio,Plástico rígido promedio,,,Reciclado (Circuito cerrado),kg,2026,,2026,1.91339666,kgCO2e/kg,ANNUAL,DEFRA 2026,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,DEFRA 2026 exacto; se corrige la cabecera temporal de la referencia.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_03D94608D219F4,TODOS,,Polietileno de alta densidad (HDPE/PEAD),Polietileno de alta densidad (HDPE/PEAD),,,Producción de materia prima,kg,2022,,2022,3.25592980072191,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_00D94ABB687545,TODOS,,Polietileno de alta densidad (HDPE/PEAD),Polietileno de alta densidad (HDPE/PEAD),,,Producción de materia prima,kg,2023,,2023,3.08639038,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_0C027751F26FB3,TODOS,,Polietileno de alta densidad (HDPE/PEAD),Polietileno de alta densidad (HDPE/PEAD),,,Producción de materia prima,kg,2024,,2024,3.09515524,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_561343F95FCFB1,TODOS,,Polietileno de alta densidad (HDPE/PEAD),Polietileno de alta densidad (HDPE/PEAD),,,Producción de materia prima,kg,2025,,2025,3.0928927,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_C17F071B620BBC,TODOS,,Polietileno de alta densidad (HDPE/PEAD),Polietileno de alta densidad (HDPE/PEAD),,,Producción de materia prima,kg,2026,,2026,3.0928927,kgCO2e/kg,ANNUAL,DEFRA 2026,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,DEFRA 2026 exacto; se corrige la cabecera temporal de la referencia.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_5828D34B822058,TODOS,,Polietileno de alta densidad (HDPE/PEAD),Polietileno de alta densidad (HDPE/PEAD),,,Reciclado (Circuito cerrado),kg,2022,,2022,2.3466890688089,kgCO2e/kg,ANNUAL,,CATEGORÍA MATERIALES Y PRODUCTOS_PLÁSTICO_REGISTRO PARA CÁLCULO_TABLAS_FACTORES DE EMISIÓN.xlsx,PLÁSTICO_FE · FE explícito,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
